,NIND,ELITIST,PR_CROSS,PR_MUT,Av_Best,Peak_Best,Eff_1,Av_Best_unit,Eff_1_unit,Peak_Best_unit
198,200,0.0,0.7,0.1,0.04226770476359972,0.043906498998244704,0.000990358062491819,0.18040800349832417,0.0043330844270950495,0.1847918054626328
199,200,0.0,0.7,0.2,0.042227318615787886,0.04404490001892117,0.000992733806458901,0.17768221717062724,0.005112108927235246,0.1920803595013858
200,200,0.0,0.9,0.0,0.04106708755915422,0.04232490789434412,0.000982995001682128,0.09937462601644938,0.0019186808355258623,0.10150114639344912
201,200,0.0,0.9,0.05,0.04074891345498307,0.04242976126716197,0.00098179010405014,0.07790006926947556,0.0015235857459517052,0.10702299493324362
202,200,0.0,0.9,0.1,0.04097769684956592,0.042122526795502525,0.000982564142948747,0.0933413698823373,0.001777398982744665,0.09084323673267139
203,200,0.0,0.9,0.2,0.04074090325337212,0.041579037560273986,0.000981797832904865,0.07735943592818836,0.0015261200961477993,0.06222169448477246
204,200,0.0,1.0,0.0,0.04038579761275683,0.04160777946235986,0.000977335732193754,0.05339225528528642,6.296336536669392e-05,0.06373531703976194
205,200,0.0,1.0,0.05,0.040547171836598714,0.04271000862308979,0.0009780437916888961,0.06428390197167812,0.00029514145438449966,0.12178154214564083
206,200,0.0,1.0,0.1,0.0405666377326457,0.04185737777197415,0.000977143716621214,0.0655977156473089,0.0,0.07687980657252243
207,200,0.0,1.0,0.2,0.04047880453506504,0.041682721240063926,0.000977486270202714,0.0596695808274514,0.00011232592244655177,0.0676819439785412
208,200,0.05,0.5,0.0,0.04718424572928765,0.05176838782567268,0.00102656148600895,0.5122405963535059,0.016204462109025205,0.5988191102130074
209,200,0.05,0.5,0.05,0.0532368074892355,0.055940580620336036,0.0010373149705192,0.9207467546945654,0.019730611395916784,0.8185375233819865
210,200,0.05,0.5,0.1,0.05310672630184916,0.05651263455016513,0.00103371158494062,0.9119671720584522,0.018549033882488974,0.8486633559825072
211,200,0.05,0.5,0.2,0.05362693720222821,0.05549989471555725,0.00104049068037257,0.9470778185696945,0.020771950789130297,0.7953298691652924
212,200,0.05,0.7,0.0,0.04700633726092596,0.05237864059915887,0.00101942087486235,0.5002330022422475,0.01386300145238378,0.6309565922569486
213,200,0.05,0.7,0.05,0.04982298592089031,0.05195936188382914,0.00102722306940052,0.6903373529475336,0.01642140033050868,0.608876295745816
214,200,0.05,0.7,0.1,0.04970121707571336,0.052671950586036256,0.0010277790898748698,0.6821187960584435,0.01660372366926063,0.6464030512426755
215,200,0.05,0.7,0.2,0.049307405614966014,0.05162005645117,0.0010248009090169901,0.655539239612585,0.015627155534695802,0.5910075981777558
216,200,0.05,0.9,0.0,0.04421612584821208,0.04605875222020726,0.00100599308971733,0.3119129833190624,0.009459928665278075,0.29813500074169735
217,200,0.05,0.9,0.05,0.04586187622893172,0.04677821733546089,0.0010123678169685802,0.42298977894384715,0.011550250172664605,0.3360238858517443
218,200,0.05,0.9,0.1,0.04559683627634789,0.048216495278607927,0.00101082123235957,0.40510141082286694,0.01104311332683753,0.41176730494024505
219,200,0.05,0.9,0.2,0.045167632019101,0.04755939019001997,0.00100996494420531,0.3761330848105989,0.010762329934101932,0.3771624593697142
220,200,0.05,1.0,0.0,0.043877576437696963,0.04580212496346834,0.00100377944521621,0.28906323397600875,0.00873405781182442,0.28462034875852293
221,200,0.05,1.0,0.05,0.04425984207570533,0.04630531805965788,0.00100332324326349,0.314863527048927,0.00858446572483822,0.31111979258905964
222,200,0.05,1.0,0.1,0.04397208770076095,0.045146522687989084,0.00100481572263001,0.29544209213978945,0.00907386105050573,0.2500946451950334
223,200,0.05,1.0,0.2,0.0441483909901744,0.04552387991009843,0.00100666776262947,0.3073413477471874,0.009681159040023986,0.26996724795341326
224,200,0.1,0.5,0.0,0.045961613772772116,0.052480117936844796,0.0010261371352227099,0.4297213750006159,0.016065314261565527,0.6363006500956666
225,200,0.1,0.5,0.05,0.05402700270865599,0.05723248041143888,0.0010423741845404198,0.9740794799483619,0.021389566118560542,0.8865722921581394
226,200,0.1,0.5,0.1,0.05435890146241885,0.0593863384270119,0.00104237647996257,0.9964803558477294,0.021390318804926527,1.0
227,200,0.1,0.5,0.2,0.05337534051549493,0.055270264390598595,0.0010374900762371699,0.9300967781400241,0.01978802989147153,0.7832369451086838
228,200,0.1,0.7,0.0,0.04787980203280202,0.051683252422736414,0.00103182422356907,0.5591858477574354,0.017930153746654482,0.5943356607277427
229,200,0.1,0.7,0.05,0.05245136290816793,0.05684438036303576,0.00103853446213455,0.867734664751929,0.020130491963535384,0.8661339445115471
230,200,0.1,0.7,0.1,0.05200824327006354,0.05370753240390131,0.00103643529139659,0.8378271465428019,0.019442157926910716,0.7009394557010212
231,200,0.1,0.7,0.2,0.05188734463418889,0.05483734682791195,0.0010381851678461802,0.8296673227774923,0.02001595571208342,0.7604383917848394
232,200,0.1,0.9,0.0,0.046731955553099294,0.04908798579301151,0.00102303089899443,0.48171413009705943,0.015046755797950727,0.457662238933108
233,200,0.1,0.9,0.05,0.04798092692101375,0.049356470239893833,0.00102509822228621,0.5660110799871022,0.015724646814963477,0.47180132107355705
234,200,0.1,0.9,0.1,0.04846296251717658,0.05096435331886557,0.00102557287654506,0.5985451568593413,0.015880289553349247,0.5564765832342138
235,200,0.1,0.9,0.2,0.04818989697284593,0.05180076896491097,0.00102598961531335,0.5801151166690891,0.01601694136227915,0.6005243843650409
236,200,0.1,1.0,0.0,0.046199364074641806,0.04761237526825885,0.00101680386024291,0.4457678799869692,0.013004862471914076,0.37995278999086185
237,200,0.1,1.0,0.05,0.04598490777880489,0.04844200095647558,0.00101559305949605,0.4312935596877331,0.012607831706115439,0.4236430144628376
238,200,0.1,1.0,0.1,0.04607982132433858,0.04771095387568939,0.00101788001255451,0.4376995691426173,0.013357740992594326,0.38514419323204246
239,200,0.1,1.0,0.2,0.045900592841508325,0.04763314252540606,0.00101408090952648,0.42560288316234685,0.01211198624023044,0.3810464472140117
240,200,0.2,0.5,0.0,0.04628424819274559,0.05126672805269218,0.00102248522874813,0.45149697228970426,0.014867826377628018,0.572400415129939
241,200,0.2,0.5,0.05,0.054141263741921714,0.05681683458350442,0.00104081727559934,0.9817913113345916,0.020879043845793,0.864683312849494
242,200,0.2,0.5,0.1,0.0544110496691709,0.057070454774797566,0.0010429128499264198,1.0,0.021566198591960822,0.8780396050251146
243,200,0.2,0.5,0.2,0.05437189428740232,0.057804478495648716,0.0010430677688991,0.9973572818883887,0.02161699770033553,0.916695183784585
244,200,0.2,0.7,0.0,0.04810586998819059,0.0510980752410931,0.00103093058676102,0.5744438749602174,0.017637123446527878,0.5635187239031011
245,200,0.2,0.7,0.05,0.05337941913029353,0.05734389634183262,0.00104465697645952,0.9303720564979839,0.022138110935822707,0.8924397418740708
246,200,0.2,0.7,0.1,0.05223967871600173,0.05557215532862424,0.00103963484506855,0.853447442323968,0.02049131588942967,0.7991352990720798
247,200,0.2,0.7,0.2,0.05337078993851741,0.05598995947755615,0.00104263024261768,0.929789645591353,0.021473529507885464,0.8211379411206824
248,200,0.2,0.9,0.0,0.04830497108272556,0.05003473565104637,0.00102730936757272,0.5878818251168271,0.01644969815695492,0.5075205237039969
249,200,0.2,0.9,0.05,0.05016303060967282,0.05385330792719292,0.00103080670478301,0.7132880232567653,0.01759650160455634,0.7086163700318928
250,200,0.2,0.9,0.1,0.04986391867133293,0.05355462828445039,0.00103236462108189,0.6931000311814508,0.018107354197601518,0.6928871311450396
251,200,0.2,0.9,0.2,0.05016554199315791,0.05294989367877718,0.0010324571091585302,0.7134575243143841,0.018137681740750908,0.6610402500237162
252,200,0.2,1.0,0.0,0.04760200031461834,0.04956455885020455,0.00102584281707456,0.5404361485099652,0.0159688051042567,0.4827598029813178
253,200,0.2,1.0,0.05,0.047430520533771656,0.048825736064667835,0.0010254319394967801,0.528862446450385,0.01583407522423433,0.4438514931211284
254,200,0.2,1.0,0.1,0.047482303253403926,0.04952547283662526,0.001022102659333,0.5323574227437973,0.014742378959252945,0.48070143288592665
255,200,0.2,1.0,0.2,0.04730146137847978,0.04864689108499857,0.00102091210099533,0.5201518439290023,0.014351985833250262,0.4344330560857084
