NIND,ELITIST,PR_CROSS,PR_MUT,LOCALLOOP,NVAR,Av_Best,Peak_Best,Fit_Var,Fit_var
50,0.05,0.9,0.2,0,0,3.49406410845034,3.11582405917282,0,0.0383398119214242
50,0.05,0.9,0.2,1,0,2.94041102177318,2.92727319662716,0,0.000919493191843389
50,0.05,1,0,0,0,3.5290071106671,3.21286261749159,0,0.0358987937425278
50,0.05,1,0,1,0,2.93428839082397,2.92727319662716,0,0.000321257042170261
50,0.05,1,0.05,0,0,3.55779432036863,3.3017031198691,0,0.0172517344462489
50,0.05,1,0.05,1,0,2.93545615060089,2.92727319662716,0,0.000491835531252249
50,0.05,1,0.2,0,0,3.68678968707606,3.17920221345569,0,0.034013151872701
50,0.05,1,0.2,1,0,2.946477039072,2.92727319662716,0,0.00104747941686732
50,0.2,0.5,0,0,0,3.69972081882751,3.21906343631718,0,0.143851245318876
50,0.2,0.5,0,1,0,2.99070974018457,2.92727319662716,0,0.0091883609766068
50,0.2,0.5,0.05,0,0,3.42189949443005,3.1326189768001,0,0.0546039141501384
50,0.2,0.5,0.05,1,0,3.00779936277681,2.92727319662716,0,0.0145491241816335
50,0.2,0.5,0.2,0,0,3.01717234494192,2.92727319662716,0,0.00904208827163444
50,0.2,0.5,0.2,1,0,2.96603640419228,2.92727319662716,0,0.00289362989968264
50,0.2,0.9,0,0,0,3.35682580102993,2.96320430873724,0,0.0709573526727768
50,0.2,0.9,0,1,0,2.94812894501207,2.92727319662716,0,0.00119184163652468
50,0.2,0.9,0.05,0,0,3.2737718478921,2.97787324806625,0,0.0515227206798093
50,0.2,0.9,0.05,1,0,2.96417199263573,2.92727319662716,0,0.00212258370460835
50,0.2,0.9,0.2,0,0,2.99389969046089,2.92727319662716,0,0.00380981843815399
50,0.2,0.9,0.2,1,0,2.94589296142208,2.92727319662716,0,0.00096845827413411
50,0.2,1,0,0,0,3.25576784982444,2.99644813579054,0,0.0525004377315003
50,0.2,1,0,1,0,2.9564488150884,2.92727319662716,0,0.00185136950252591
50,0.2,1,0.05,0,0,3.15312850761745,2.99840001956502,0,0.0127538212589589
50,0.2,1,0.05,1,0,2.95439186060107,2.92727319662716,0,0.0024509232487301
50,0.2,1,0.2,0,0,3.06593960186432,2.92727319662716,0,0.00995812160719107
50,0.2,1,0.2,1,0,2.95820952112319,2.92727319662716,0,0.00171042830947745
100,0,0.5,0,0,0,3.11322298109328,2.93191744901699,0,0.0181989824764458
100,0,0.5,0,1,0,2.92796983448563,2.92727319662716,0,2.8947976139042e-06
100,0,0.5,0.05,0,0,3.25384561165026,3.07937431992395,0,0.0147480689993838
100,0,0.5,0.05,1,0,2.92750540924665,2.92727319662716,0,1.07845401302302e-06
100,0,0.5,0.2,0,0,3.46647549645323,3.12034513745204,0,0.0203239647347437
100,0,0.5,0.2,1,0,2.92750540924665,2.92727319662716,0,1.07845401302302e-06
100,0,0.9,0,0,0,3.79812210944046,3.30516671104642,0,0.0313761192667601
100,0,0.9,0,1,0,2.93096426229657,2.92727319662716,0,0.000126091120601208
100,0,0.9,0.05,0,0,3.89861037387043,3.6323305676834,0,0.0161371494440013
100,0,0.9,0.05,1,0,2.93212532539403,2.92727319662716,0,0.00012132594404409
100,0,0.9,0.2,0,0,3.9094409913489,3.55358568262495,0,0.0365065591258106
100,0,0.9,0.2,1,0,2.93166090015504,2.92727319662716,0,0.000123572579092105
100,0,1,0,0,0,3.91758122291026,3.73166185830864,0,0.017317851536639
100,0,1,0,1,0,2.96364152837065,2.92727319662716,0,0.00137417198204955
100,0,1,0.05,0,0,3.94179263430359,3.76646209120318,0,0.0080402735395844
100,0,1,0.05,1,0,2.97292711406642,2.92727319662716,0,0.00208653454291303
100,0,1,0.2,0,0,3.96011503415111,3.67217887991016,0,0.0187440259051369
100,0,1,0.2,1,0,2.9891727512088,2.92727319662716,0,0.00169663510925979
100,0.05,0.5,0,0,0,3.28586235471866,2.92727319662716,0,0.0467758829911252
100,0.05,0.5,0,1,0,2.9435468707861,2.92727319662716,0,0.00101718741416902
100,0.05,0.5,0.05,0,0,3.14774557763861,2.96784856112707,0,0.043618157382539
100,0.05,0.5,0.05,1,0,2.93302983962954,2.92727319662716,0,0.000238034677837969
100,0.05,0.5,0.2,0,0,2.97266785418459,2.92727319662716,0,0.00295651109750498
100,0.05,0.5,0.2,1,0,2.93059732515456,2.92727319662716,0,0.0002209966093337
100,0.05,0.9,0,0,0,3.15443126946376,2.96784856112707,0,0.0200556137886071
100,0.05,0.9,0,1,0,2.933359540346,2.92727319662716,0,0.00032952604606812
100,0.05,0.9,0.05,0,0,3.12610880948414,2.92727319662716,0,0.0278198071090388
100,0.05,0.9,0.05,1,0,2.92773762186614,2.92727319662716,0,2.04338655099098e-06
100,0.05,0.9,0.2,0,0,3.21764132147909,3.01201998546809,0,0.0143300940531011
100,0.05,0.9,0.2,1,0,2.92750540924665,2.92727319662716,0,1.07845401302302e-06
100,0.05,1,0,0,0,3.25343270264962,3.02319899639237,0,0.0204479055259251
100,0.05,1,0,1,0,2.92796983448563,2.92727319662716,0,2.89479761390389e-06
100,0.05,1,0.05,0,0,3.3296105642669,3.08573258947257,0,0.0117772625315573
100,0.05,1,0.05,1,0,2.92773762186614,2.92727319662716,0,2.04338655099098e-06
100,0.05,1,0.2,0,0,3.41665836193088,3.20506095070253,0,0.0203159413629562
100,0.05,1,0.2,1,0,2.93405617820448,2.92727319662716,0,0.000355995821373093
100,0.2,0.5,0,0,0,3.34886507256391,3.09132544404385,0,0.0346904961240061
100,0.2,0.5,0,1,0,2.95512637177411,2.92727319662716,0,0.00205193161175661
100,0.2,0.5,0.05,0,0,3.20272109096117,2.92727319662716,0,0.042904838160337
100,0.2,0.5,0.05,1,0,2.94068583290622,2.92727319662716,0,0.00123978144188926
100,0.2,0.5,0.2,0,0,3.00558150174032,2.92727319662716,0,0.00523462057702376
100,0.2,0.5,0.2,1,0,2.93785142865033,2.92727319662716,0,0.000672619253654189
100,0.2,0.9,0,0,0,3.14816125986348,2.92727319662716,0,0.028346524007216
100,0.2,0.9,0,1,0,2.94201981974182,2.92727319662716,0,0.000677098069682912
100,0.2,0.9,0.05,0,0,3.0768681818149,2.92727319662716,0,0.0166470241660907
100,0.2,0.9,0.05,1,0,2.93624357987687,2.92727319662716,0,0.000424406491437664
100,0.2,0.9,0.2,0,0,2.96310356744363,2.92727319662716,0,0.00285398000280483
100,0.2,0.9,0.2,1,0,2.93461809154043,2.92727319662716,0,0.000411874841494077
100,0.2,1,0,0,0,3.01994555618208,2.92727319662716,0,0.00706028556720082
100,0.2,1,0,1,0,2.93346276233237,2.92727319662716,0,0.000406162630562336
100,0.2,1,0.05,0,0,3.02059278562161,2.92727319662716,0,0.0037981966893258
100,0.2,1,0.05,1,0,2.9397813186707,2.92727319662716,0,0.000696081408098173
100,0.2,1,0.2,0,0,2.97770424538208,2.92727319662716,0,0.00196741071215671
100,0.2,1,0.2,1,0,2.93485030415992,2.92727319662716,0,0.000409362606480357
150,0,0.5,0,0,0,3.17835889151056,3.00077482055656,0,0.0237721592088155
150,0,0.5,0,1,0,2.92727319662716,2.92727319662716,0,2.07594975058161e-31
150,0,0.5,0.05,0,0,3.14695890635916,2.99375576717519,0,0.0204501276407224
150,0,0.5,0.05,1,0,2.92773762186614,2.92727319662716,0,2.04338655099094e-06
150,0,0.5,0.2,0,0,3.41293374306145,3.17615507845315,0,0.013726018202486
150,0,0.5,0.2,1,0,2.92727319662716,2.92727319662716,0,2.07594975058161e-31
150,0,0.9,0,0,0,3.79356315789333,3.52401684897881,0,0.0155946277548795
150,0,0.9,0,1,0,2.92750540924665,2.92727319662716,0,1.07845401302289e-06
150,0,0.9,0.05,0,0,3.83716293688791,3.57627027812506,0,0.0154134322920716
150,0,0.9,0.05,1,0,2.92773762186614,2.92727319662716,0,2.04338655099085e-06
150,0,0.9,0.2,0,0,3.848932251338,3.60375726128846,0,0.0157764911049122
150,0,0.9,0.2,1,0,2.93092745318859,2.92727319662716,0,6.29750336428893e-05
150,0,1,0,0,0,3.8033128372831,3.48073339670721,0,0.0229072830311957
150,0,1,0,1,0,2.95236677785603,2.92727319662716,0,0.00116581525609964
150,0,1,0.05,0,0,3.83643229002554,3.51803580222798,0,0.0153541765010595
150,0,1,0.05,1,0,2.96456421118227,2.92727319662716,0,0.00177379451196312
150,0,1,0.2,0,0,3.91063265285664,3.7446506560434,0,0.0106779118254599
150,0,1,0.2,1,0,2.99125076158861,2.92727319662716,0,0.00144897235590508
150,0.05,0.5,0,0,0,3.18815077013241,2.92727319662716,0,0.0294077672787702
150,0.05,0.5,0,1,0,2.93026762443809,2.92727319662716,0,0.000127587968834819
150,0.05,0.5,0.05,0,0,3.06275981674475,2.92727319662716,0,0.0148626267218181
150,0.05,0.5,0.05,1,0,2.92820204710512,2.92727319662716,0,3.63268720176175e-06
150,0.05,0.5,0.2,0,0,2.97140323036214,2.92727319662716,0,0.00216910429670384
150,0.05,0.5,0.2,1,0,2.92727319662716,2.92727319662716,0,2.07594975058161e-31
150,0.05,0.9,0,0,0,3.10431780205607,2.96784856112707,0,0.0100119471158773
150,0.05,0.9,0,1,0,2.92773762186614,2.92727319662716,0,2.04338655099098e-06
150,0.05,0.9,0.05,0,0,3.13601693529538,2.92727319662716,0,0.00833925587834919
150,0.05,0.9,0.05,1,0,2.92727319662716,2.92727319662716,0,2.07594975058161e-31
150,0.05,0.9,0.2,0,0,3.17830949094925,3.01855474400253,0,0.0117808072093251
150,0.05,0.9,0.2,1,0,2.92727319662716,2.92727319662716,0,2.07594975058161e-31
150,0.05,1,0,0,0,3.30007499172362,3.11552058583189,0,0.0207605549249042
150,0.05,1,0,1,0,2.92773762186614,2.92727319662716,0,2.04338655099098e-06
150,0.05,1,0.05,0,0,3.33650769357285,3.13936776948728,0,0.0170521965839778
150,0.05,1,0.05,1,0,2.92750540924665,2.92727319662716,0,1.07845401302302e-06
150,0.05,1,0.2,0,0,3.27673795848587,2.93191744901699,0,0.030479625353548
150,0.05,1,0.2,1,0,2.92796983448563,2.92727319662716,0,2.8947976139037e-06
150,0.2,0.5,0,0,0,3.32775860229933,2.99580781260025,0,0.0613649072583321
150,0.2,0.5,0,1,0,2.95006613720778,2.92727319662716,0,0.00145883801158918
150,0.2,0.5,0.05,0,0,3.17136568165409,2.93191744901699,0,0.0174980226348164
150,0.2,0.5,0.05,1,0,2.93704062650799,2.92727319662716,0,0.000760177320498122
150,0.2,0.5,0.2,0,0,2.98808092192599,2.92727319662716,0,0.00697146061827537
150,0.2,0.5,0.2,1,0,2.92750540924665,2.92727319662716,0,1.07845401302302e-06
150,0.2,0.9,0,0,0,3.0914802033142,2.93191744901699,0,0.0147512559543136
150,0.2,0.9,0,1,0,2.93129396301303,2.92727319662716,0,0.00025151746606102
150,0.2,0.9,0.05,0,0,3.02119655820006,2.92727319662716,0,0.0121542005000512
150,0.2,0.9,0.05,1,0,2.9286664723441,2.92727319662716,0,4.7679019523123e-06
150,0.2,0.9,0.2,0,0,2.94289183693168,2.92727319662716,0,0.000750085705192595
150,0.2,0.9,0.2,1,0,2.92750540924665,2.92727319662716,0,1.07845401302302e-06
150,0.2,1,0,0,0,3.01428201496157,2.92727319662716,0,0.00358112731627081
150,0.2,1,0,1,0,2.93405617820448,2.92727319662716,0,0.000323494575357309
150,0.2,1,0.05,0,0,3.01816258005115,2.92727319662716,0,0.0057918240393706
150,0.2,1,0.05,1,0,2.93245502611049,2.92727319662716,0,0.000213445141730033
150,0.2,1,0.2,0,0,3.02376746951899,2.92727319662716,0,0.0063365648670247
150,0.2,1,0.2,1,0,2.92773762186614,2.92727319662716,0,2.04338655099098e-06
